sigma,max_score,x_idx,y_idx,stds
24.77541082164329,15.860419996285058,769,411,12.741016722254075
24.895631262525054,15.824687753583785,769,411,12.720561239630218
25.015851703406817,15.78946830522952,768,412,12.692624173880468
25.13607214428858,15.75472527265004,768,412,12.672651476691652
25.256292585170343,15.720445062704245,767,413,12.645052477884652
25.37651302605211,15.686653892954684,767,413,12.62555670982263
25.496733466933872,15.653295039835509,767,414,12.60733051783557
25.616953907815635,15.620422722544284,766,415,12.580126943496477
25.737174348697398,15.587982352958381,766,415,12.561242586890469
25.85739478957916,15.55599589704439,765,416,12.534392000827898
25.977615230460923,15.524427334629559,765,417,12.516362546237614
26.09783567134269,15.493295873892768,764,417,12.489475673496335
26.218056112224453,15.462602337052468,764,418,12.471656448519692
26.338276553106216,15.43229877275684,763,419,12.445355429319317
26.45849699398798,15.402429448584773,763,420,12.427571745924963
26.57871743486974,15.372936592990548,762,420,12.401830077917372
26.698937875751508,15.343890849014715,762,421,12.38426913711369
26.81915831663327,15.315196943713975,762,422,12.366682562695473
26.939378757515033,15.286931150926664,761,423,12.341050589067413
27.059599198396796,15.25901014800343,760,424,12.315561621048671
27.17981963927856,15.231503544461564,760,425,12.298138937121557
27.300040080160326,15.204339161661128,759,426,12.272892022963092
27.42026052104209,15.177569959661966,759,427,12.255559427002465
27.54048096192385,15.151144531270802,758,428,12.230564865915358
27.660701402805614,15.125090564725411,758,429,12.213334398545129
27.780921843687377,15.099385365461018,757,430,12.188601106650141
27.901142284569143,15.074024123487547,757,431,12.171483488937882
28.021362725450906,15.049019557525195,756,432,12.14701909670228
28.14158316633267,15.02433105419941,755,433,12.12271726353477
28.261803607214432,15.000004099747324,755,434,12.10583477524474
28.382024048096195,14.975987377969455,754,435,12.081810852654838
28.502244488977958,14.952295370397225,754,436,12.06506185399286
28.622464929859724,14.928946119389632,753,438,12.038761677870404
28.742685370741487,14.905898394351388,752,439,12.01509573901937
28.86290581162325,14.88315613695001,752,440,11.99849680719252
28.983126252505013,14.860729944853322,751,441,11.975123952218663
29.103346693386776,14.838608771791696,750,443,11.948914835168951
29.223567134268542,14.816773650113527,749,444,11.925805890424748
29.343787575150305,14.795242419373158,749,445,11.90950827835855
29.464008016032068,14.774002893611735,748,447,11.88336344620176
29.58422845691383,14.753045485576086,747,448,11.860657471826348
29.704448897795594,14.732359466574405,746,450,11.834577846985896
29.824669338677356,14.711956463506867,746,451,11.81852124322972
29.944889779559123,14.691832791830484,745,452,11.796231531756316
30.065110220440886,14.67197552445018,744,454,11.770285642318663
30.18533066132265,14.652377602240254,743,455,11.748291274384984
30.30555110220441,14.633042485089332,742,457,11.72245658293071
30.425771543086174,14.61395334403644,741,458,11.700763321785422
30.54599198396794,14.59512706518906,740,460,11.675056290684521
30.666212424849704,14.576537020683865,739,462,11.649361959439467
30.786432865731467,14.558196310343511,738,463,11.628103880026925
30.90665330661323,14.540093287784778,737,465,11.60256152392737
31.026873747494992,14.522216553926457,736,467,11.577047724493776
31.14709418837676,14.50458218024374,735,468,11.556237194093805
31.26731462925852,14.487167544074193,734,470,11.530895541909736
