source,player,family,shared_scale,model,n_train,n_test,n_params,train_ll,test_ll,test_ll_per_visit,scale,axis_sd,bias_x,nu_visit,s_hit,s_miss,at_boundary,seconds,nfev,sim_p_t20,obs_p_t20,sim_t20_lift_12,obs_t20_lift_12,sim_mag_corr,obs_mag_corr,sim_far,obs_far,shape_beta,shape_nu,shape_eps,shape_kappa,shape_ratio
dartsviz_pdc_2017,James Wade,core+uniform,False,core+uniform,275,272,5,-1086.3358463865409,-1033.96797414315,-3.801352846114522,8.26877100834541,13.388522867349392,-0.7791151279399253,0.0,0.0720714946515711,0.2189379640989605,False,22.576812744140625,285,0.29075,0.3051470588235294,5.223235780403524,10.500155327741536,-0.0071098465483642,0.0470106538582789,0.007125,0.0,,,0.0154933272309354,,
dartsviz_pdc_2017,James Wade,two-component,False,two-component,275,272,6,-1077.8196262199024,-1031.4939943852085,-3.79225733229856,8.261700145448511,15.564517053574557,-0.7744458301671062,0.0,0.0829591538589197,0.2245294203440458,False,42.99679398536682,441,0.290375,0.3051470588235294,4.856790409671991,10.500155327741536,-0.0038539145170667,0.0470106538582789,0.007,0.0,,,0.0126938559907853,14.206436252709494,
dartsviz_pdc_2017,James Wade,gaussian,True,gaussian + visit scale,275,272,5,-1120.4596804306684,-1036.5629648220445,-3.8108932530222224,9.445840018847305,9.445840018847305,-0.5052387725780509,0.4506139419317618,0.08198207712702,0.218576468011568,True,126.39039731025696,261,0.3080416666666666,0.3051470588235294,16.602774920280552,10.500155327741536,0.1566347972225341,0.0470106538582789,0.000125,0.0,,,,,
dartsviz_pdc_2017,James Wade,student-t,True,student-t + visit scale,275,272,6,-1097.8534577712485,-1033.289976758192,-3.798860208669824,6.834819957069355,11.14897206308603,-0.4857236184104488,2.548412657356003e-07,0.0786742760378651,0.2195937255586561,False,422.3384499549866,1039,0.3233333333333333,0.3051470588235294,5.3516109307767294,10.500155327741536,-0.0040388972636292,0.0470106538582789,0.0014583333333333,0.0,,3.2042244172768584,,,
dartsviz_pdc_2017,Mensur Suljovic,gaussian,False,gaussian,263,282,4,-1363.5229313196205,-1387.5023270782417,-4.920221018007949,12.779854811797495,12.779854811797495,-2.3558991263904407,0.0,0.0862870585601249,0.1437764989284552,True,12.455536365509031,253,0.1686666666666666,0.3546099290780142,1.2648061989324832,14.361702127659576,0.0104692521283546,0.0172375948388734,0.0,0.0035460992907801,,,,,
dartsviz_pdc_2017,Mensur Suljovic,exp-power,False,exp-power,263,282,5,-1103.9049663318629,-1134.1488866793056,-4.021804562692573,0.7140139282978157,12.274428332984348,-0.4831184637895543,0.0,0.0860391302858225,0.1400850478545242,False,32.83439588546753,489,0.3863333333333333,0.3546099290780142,1.1493287243072026,14.361702127659576,0.0020348367882448,0.0172375948388734,0.003,0.0035460992907801,0.5164487459531163,,,,
dartsviz_pdc_2017,Mensur Suljovic,student-t,False,student-t,263,282,5,-1073.9970091443083,-1103.3813949229093,-3.912699981996132,5.732820837216312,17.998674440584935,-4.1721588885250895,0.0,0.0830392611494802,0.1335479204376841,False,20.18109035491944,278,0.3744583333333333,0.3546099290780142,2.5154661862276884,14.361702127659576,-0.0007513365702319,0.0172375948388734,0.0046666666666666,0.0035460992907801,,2.225810355393034,,,
dartsviz_pdc_2017,Mensur Suljovic,core+uniform,False,core+uniform,263,282,5,-1063.018324642573,-1089.5832225134527,-3.863770292600896,7.587585271456669,15.150073356791832,-3.931470226416117,0.0,0.0822260426093305,0.1282638757758993,False,26.50509786605835,330,0.3275833333333333,0.3546099290780142,0.8106828938471922,14.361702127659576,0.0046572529815849,0.0172375948388734,0.0105833333333333,0.0035460992907801,,,0.0239909294206475,,
dartsviz_pdc_2017,Mensur Suljovic,two-component,False,two-component,263,282,6,-1059.9825360993,-1089.0695639664846,-3.861948808391789,7.52783756953835,16.645893536796894,-4.014121293303679,0.0,0.0778735511180143,0.1258385816272431,False,39.29260540008545,388,0.3302083333333333,0.3546099290780142,0.7218741036820409,14.361702127659576,0.0019459431809612,0.0172375948388734,0.0110416666666666,0.0035460992907801,,,0.0261616299536327,12.234211445812946,
dartsviz_pdc_2017,Mensur Suljovic,gaussian,True,gaussian + visit scale,263,282,5,-1133.0481634584864,-1158.8658907920835,-4.1094535134471055,9.567454543028044,9.567454543028044,-4.11489286235282,0.5807924139376456,0.0864286321842608,0.1430813845458934,True,124.53042364120483,305,0.34525,0.3546099290780142,21.00908851232849,14.361702127659576,0.1992492011363797,0.0172375948388734,0.000875,0.0035460992907801,,,,,
